,Packet Length,Trading Symbol,Sequence Number,Timestamp,LTP,LTQ,Volume,Bid Price,Bid Quantity,Ask Price,Ask Quantity,Open Interest,Previous Close Price,Previous Open Interest,Underlying,Expiry Date,Strike Price,Type,Expiry Date Time,TTM,Change,Percentage Change,Change in Open Interest,Percentage Change in Open Interest
861,124,MAINIDX27JUL2318550PE,324328,Tue Jul 04 17:49:41  2023,157.65,250,250,157.25,50,157.75,200,160850,315.0,23700,MAINIDX,2023-07-27,18550,PE,2023-07-27 15:30:00,0.06274744262687089,-157.35,-49.95238095238095,137150,578.6919831223629
862,124,ALLBANKS06JUL2347000CE,324329,Tue Jul 04 17:49:41  2023,5.15,3300,3300,5.15,8200,5.2,6450,2847525,3150.5,115175,ALLBANKS,2023-07-06,47000,CE,2023-07-06 15:30:00,0.005213196051528412,-3145.35,-99.83653388351055,2732350,2372.3464293466463
863,124,MAINIDX27JUL2316450PE,324330,Tue Jul 04 17:49:41  2023,5.15,0,0,5.15,0,5.15,0,5050,315.5,0,MAINIDX,2023-07-27,16450,PE,2023-07-27 15:30:00,0.06274744262687089,-310.35,-98.36767036450081,5050,
864,124,MAINIDX13JUL2319000PE,324331,Tue Jul 04 17:49:41  2023,413.35,200,200,410.95,200,412.3,200,11250,317.0,10800,MAINIDX,2023-07-13,19000,PE,2023-07-13 15:30:00,0.024391278243309236,96.35000000000002,30.39432176656152,450,4.166666666666666
865,124,ALLBANKS28SEP2344000PE,324332,Tue Jul 04 17:49:41  2023,935.0,0,0,936.0,15,951.05,15,9795,31.8,1785,ALLBANKS,2023-09-28,44000,PE,2023-09-28 15:30:00,0.23535018235289829,903.2,2840.251572327044,8010,448.73949579831935
866,124,ALLBANKS27JUL2343900PE,324333,Tue Jul 04 17:49:41  2023,464.6,550,550,463.45,50,465.0,250,69775,318.0,14875,ALLBANKS,2023-07-27,43900,PE,2023-07-27 15:30:00,0.06274744262687089,146.60000000000002,46.100628930817614,54900,369.07563025210084
867,124,ALLBANKS06JUL2340000PE,324334,Tue Jul 04 17:49:41  2023,3.6,2300,2300,3.6,100,3.65,15525,439150,3186.25,74350,ALLBANKS,2023-07-06,40000,PE,2023-07-06 15:30:00,0.005213196051528412,-3182.65,-99.88701451549628,364800,490.6523201075992
868,124,MAINIDX27JUL2317250PE,324335,Tue Jul 04 17:49:41  2023,9.65,0,0,9.55,50,10.9,100,28200,319.5,9750,MAINIDX,2023-07-27,17250,PE,2023-07-27 15:30:00,0.06274744262687089,-309.85,-96.97965571205009,18450,189.23076923076923
869,124,ALLBANKS06JUL2342600PE,324336,Tue Jul 04 17:49:41  2023,19.2,4525,4525,19.05,875,19.2,3550,449475,3197.0,49850,ALLBANKS,2023-07-06,42600,PE,2023-07-06 15:30:00,0.005213196051528412,-3177.8,-99.3994369721614,399625,801.6549648946841
870,124,MAINIDX31DEC2614000PE,324337,Tue Jul 04 17:49:41  2023,500.0,0,0,500.0,0,500.0,0,0,32.0,0,MAINIDX,2026-12-31,14000,PE,2026-12-31 15:30:00,3.495624154955638,468.0,1462.5,0,
871,124,MAINIDX27JUL2312100PE,324338,Tue Jul 04 17:49:41  2023,3.1,0,0,3.1,0,3.1,0,0,32.0,2100,MAINIDX,2023-07-27,12100,PE,2023-07-27 15:30:00,0.06274744262687089,-28.9,-90.3125,-2100,-100.0
872,124,MAINIDX27JUL2316950PE,324339,Tue Jul 04 17:49:41  2023,7.9,0,0,7.8,1800,8.0,2000,20800,320.5,11650,MAINIDX,2023-07-27,16950,PE,2023-07-27 15:30:00,0.06274744262687089,-312.6,-97.53510140405616,9150,78.54077253218884
873,124,MAINIDX27JUL2318700PE,324340,Tue Jul 04 17:49:41  2023,220.5,4950,4950,220.6,250,221.15,600,583750,320.5,51050,MAINIDX,2023-07-27,18700,PE,2023-07-27 15:30:00,0.06274744262687089,-100.0,-31.201248049921997,532700,1043.486777668952
874,124,ALLBANKS06JUL2342100PE,324341,Tue Jul 04 17:49:41  2023,10.45,4950,4950,10.4,3625,10.5,2300,215625,3208.75,32450,ALLBANKS,2023-07-06,42100,PE,2023-07-06 15:30:00,0.005213196051528412,-3198.3,-99.67432800934944,183175,564.4838212634822
875,124,ALLBANKS31AUG2342500PE,324342,Tue Jul 04 17:49:41  2023,306.6,30,30,307.89,15,313.3,45,30705,32.1,1425,ALLBANKS,2023-08-31,42500,PE,2023-08-31 15:30:00,0.158637853585775,274.5,855.1401869158879,29280,2054.7368421052633
876,124,MAINIDX27JUL2318350CE,324343,Tue Jul 04 17:49:41  2023,382.45,400,400,383.55,300,384.85,50,92550,321.5,9500,MAINIDX,2023-07-27,18350,CE,2023-07-27 15:30:00,0.06274744262687089,60.94999999999999,18.958009331259717,83050,874.2105263157894
877,124,MAINIDX13JUL2316650PE,324344,Tue Jul 04 17:49:41  2023,1.85,0,0,1.75,300,2.04,50,4200,322.0,7350,MAINIDX,2023-07-13,16650,PE,2023-07-13 15:30:00,0.024391278243309236,-320.15,-99.42546583850931,-3150,-42.857142857142854
878,124,FINANCIALS04JUL2319650CE,324345,Tue Jul 04 17:49:41  2023,11.8,26840,26840,11.85,4880,11.9,40,1701960,3222.0,174080,FINANCIALS,2023-07-04,19650,CE,2023-07-04 15:30:00,-0.00026625600326610855,-3210.2,-99.63376784605835,1527880,877.6884191176471
879,124,ALLBANKS06JUL2345700CE,324346,Tue Jul 04 17:49:41  2023,7.65,10250,10250,7.6,5650,7.7,3575,469600,3223.25,40650,ALLBANKS,2023-07-06,45700,CE,2023-07-06 15:30:00,0.005213196051528412,-3215.6,-99.76266190956332,428950,1055.2275522755228
880,124,ALLBANKS20JUL2346200CE,324347,Tue Jul 04 17:49:41  2023,39.95,0,0,39.95,0,39.95,0,5075,32.25,1475,ALLBANKS,2023-07-20,46200,CE,2023-07-20 15:30:00,0.04356936043509006,7.700000000000003,23.87596899224807,3600,244.0677966101695
881,124,ALLBANKS27JUL2338000CE,324348,Tue Jul 04 17:49:41  2023,5875.85,0,0,6083.35,25,6150.55,125,0,32.25,3400,ALLBANKS,2023-07-27,38000,CE,2023-07-27 15:30:00,0.06274744262687089,5843.6,18119.68992248062,-3400,-100.0
882,124,ALLBANKS27JUL2338400PE,324349,Tue Jul 04 17:49:41  2023,12.25,0,0,11.0,100,42.75,400,0,32.25,400,ALLBANKS,2023-07-27,38400,PE,2023-07-27 15:30:00,0.06274744262687089,-20.0,-62.01550387596899,-400,-100.0
883,124,MAINIDX20JUL2317800PE,324350,Tue Jul 04 17:49:41  2023,15.6,0,0,15.3,450,15.9,200,11950,322.5,7600,MAINIDX,2023-07-20,17800,PE,2023-07-20 15:30:00,0.04356936043509006,-306.9,-95.16279069767441,4350,57.23684210526315
884,124,MAINIDX27JUL2317050PE,324351,Tue Jul 04 17:49:41  2023,8.5,0,0,8.25,50,8.8,100,22250,323.0,11900,MAINIDX,2023-07-27,17050,PE,2023-07-27 15:30:00,0.06274744262687089,-314.5,-97.36842105263158,10350,86.97478991596638
885,124,ALLBANKS06JUL2344200CE,324352,Tue Jul 04 17:49:41  2023,208.6,97800,97800,208.25,25,208.65,175,2861325,3240.5,580825,ALLBANKS,2023-07-06,44200,CE,2023-07-06 15:30:00,0.005213196051528412,-3031.9,-93.56272180219102,2280500,392.63117117892654
886,124,MAINIDX31DEC2616000PE,324353,Tue Jul 04 17:49:41  2023,407.75,0,0,407.75,0,407.75,0,0,32.5,0,MAINIDX,2026-12-31,16000,PE,2026-12-31 15:30:00,3.495624154955638,375.25,1154.6153846153845,0,
887,124,MAINIDX25DEC2516500PE,324354,Tue Jul 04 17:49:41  2023,432.1,0,0,432.1,0,432.1,0,0,32.5,150,MAINIDX,2025-12-25,16500,PE,2025-12-25 15:30:00,2.4791857987912542,399.6,1229.5384615384617,-150,-100.0
888,124,MAINIDX27JUN2417000PE,324355,Tue Jul 04 17:49:41  2023,340.8,0,0,340.8,0,340.8,0,0,32.5,200,MAINIDX,2024-06-27,17000,PE,2024-06-27 15:30:00,0.9832953878323504,308.3,948.6153846153848,-200,-100.0
889,124,MAINIDX27JUL2310500PE,324356,Tue Jul 04 17:49:41  2023,3.05,0,0,3.05,0,3.05,0,0,32.5,2100,MAINIDX,2023-07-27,10500,PE,2023-07-27 15:30:00,0.06274744262687089,-29.45,-90.61538461538461,-2100,-100.0
890,124,MAINIDX27JUL2312200PE,324357,Tue Jul 04 17:49:41  2023,3.15,0,0,3.15,0,3.15,0,0,32.5,2200,MAINIDX,2023-07-27,12200,PE,2023-07-27 15:30:00,0.06274744262687089,-29.35,-90.3076923076923,-2200,-100.0
891,124,ALLBANKS27JUL2341700CE,324358,Tue Jul 04 17:49:41  2023,2725.0,0,0,2447.75,125,2537.9,100,0,32.5,2550,ALLBANKS,2023-07-27,41700,CE,2023-07-27 15:30:00,0.06274744262687089,2692.5,8284.615384615385,-2550,-100.0
892,124,MAINIDX26OCT2324000CE,324359,Tue Jul 04 17:49:41  2023,4.05,0,0,4.05,0,4.05,0,4900,32.5,2900,MAINIDX,2023-10-26,24000,CE,2023-10-26 15:30:00,0.3120625111200216,-28.45,-87.53846153846153,2000,68.96551724137932
893,124,MAINIDX31AUG2318050CE,324360,Tue Jul 04 17:49:41  2023,747.45,0,0,755.6,50,781.25,550,0,32.5,5000,MAINIDX,2023-08-31,18050,CE,2023-08-31 15:30:00,0.158637853585775,714.95,2199.8461538461543,-5000,-100.0
894,124,MAINIDX27JUL2319900CE,324361,Tue Jul 04 17:49:41  2023,5.3,0,0,5.2,100,5.3,100,174650,325.5,22650,MAINIDX,2023-07-27,19900,CE,2023-07-27 15:30:00,0.06274744262687089,-320.2,-98.37173579109063,152000,671.0816777041942
895,124,MAINIDX27JUL2318000CE,324362,Tue Jul 04 17:49:41  2023,676.0,50,50,675.45,50,678.15,50,1328150,326.0,18400,MAINIDX,2023-07-27,18000,CE,2023-07-27 15:30:00,0.06274744262687089,350.0,107.36196319018406,1309750,7118.20652173913
896,124,MAINIDX06JUL2317750PE,324363,Tue Jul 04 17:49:41  2023,2.35,5350,5350,2.29,26450,2.35,12950,773100,3270.0,168350,MAINIDX,2023-07-06,17750,PE,2023-07-06 15:30:00,0.005213196051528412,-3267.65,-99.92813455657492,604750,359.22185922185923
897,124,ALLBANKS27JUL2339900CE,324364,Tue Jul 04 17:49:41  2023,4280.0,0,0,4058.25,750,4346.14,250,0,32.75,2525,ALLBANKS,2023-07-27,39900,CE,2023-07-27 15:30:00,0.06274744262687089,4247.25,12968.702290076337,-2525,-100.0
898,124,ALLBANKS27JUL2339100CE,324365,Tue Jul 04 17:49:41  2023,4340.0,0,0,4716.55,750,5216.7,750,0,32.75,3275,ALLBANKS,2023-07-27,39100,CE,2023-07-27 15:30:00,0.06274744262687089,4307.25,13151.908396946565,-3275,-100.0
899,124,ALLBANKS31AUG2344300PE,324366,Tue Jul 04 17:49:41  2023,878.05,0,0,870.05,15,877.95,30,1695,32.85,3240,ALLBANKS,2023-08-31,44300,PE,2023-08-31 15:30:00,0.158637853585775,845.1999999999999,2572.907153729071,-1545,-47.68518518518518
900,124,MAINIDX27JUL2318200CE,324367,Tue Jul 04 17:49:41  2023,503.0,50,50,503.35,200,505.05,200,628100,328.5,18900,MAINIDX,2023-07-27,18200,CE,2023-07-27 15:30:00,0.06274744262687089,174.5,53.12024353120244,609200,3223.2804232804233
901,124,MAINIDX27JUL2319600CE,324368,Tue Jul 04 17:49:41  2023,6.35,50,50,6.3,1300,6.45,350,6800,328.5,23950,MAINIDX,2023-07-27,19600,CE,2023-07-27 15:30:00,0.06274744262687089,-322.15,-98.0669710806697,-17150,-71.60751565762004
902,124,FINANCIALS04JUL2319550PE,324369,Tue Jul 04 17:49:41  2023,163.69,5400,5400,163.44,40,163.95,320,101720,3287.6,50080,FINANCIALS,2023-07-04,19550,PE,2023-07-04 15:30:00,-0.00026625600326610855,-3123.91,-95.02098795473903,51640,103.11501597444091
903,124,MAINIDX20JUL2318050CE,324370,Tue Jul 04 17:49:41  2023,570.0,0,0,585.2,50,683.85,50,0,33.0,2550,MAINIDX,2023-07-20,18050,CE,2023-07-20 15:30:00,0.04356936043509006,537.0,1627.2727272727273,-2550,-100.0
904,124,FINANCIALS04JUL2318800CE,324371,Tue Jul 04 17:49:41  2023,615.04,0,0,616.15,80,619.9,40,4400,330.4,13760,FINANCIALS,2023-07-04,18800,CE,2023-07-04 15:30:00,-0.00026625600326610855,284.64,86.1501210653753,-9360,-68.02325581395348
905,124,FINANCIALS04JUL2319050CE,324372,Tue Jul 04 17:49:41  2023,347.35,0,0,371.4,40,373.4,40,640,330.8,19680,FINANCIALS,2023-07-04,19050,CE,2023-07-04 15:30:00,-0.00026625600326610855,16.55000000000001,5.003022974607017,-19040,-96.7479674796748
906,124,ALLBANKS27JUL2341000PE,324373,Tue Jul 04 17:49:41  2023,37.35,600,600,37.35,250,37.6,100,388500,331.0,19475,ALLBANKS,2023-07-27,41000,PE,2023-07-27 15:30:00,0.06274744262687089,-293.65,-88.71601208459214,369025,1894.8652118100129
907,124,ALLBANKS13JUL2349000CE,324374,Tue Jul 04 17:49:41  2023,5.2,0,0,5.2,0,5.2,0,6075,331.0,3600,ALLBANKS,2023-07-13,49000,CE,2023-07-13 15:30:00,0.024391278243309236,-325.8,-98.42900302114805,2475,68.75
908,124,ALLBANKS06JUL2341900PE,324375,Tue Jul 04 17:49:41  2023,8.55,2275,2275,8.55,1000,8.6,1025,300775,3314.0,37500,ALLBANKS,2023-07-06,41900,PE,2023-07-06 15:30:00,0.005213196051528412,-3305.45,-99.7420036210018,263275,702.0666666666667
909,124,FINANCIALS04JUL2318750CE,324376,Tue Jul 04 17:49:41  2023,669.0,0,0,659.4,160,673.05,1000,200,332.0,11480,FINANCIALS,2023-07-04,18750,CE,2023-07-04 15:30:00,-0.00026625600326610855,337.0,101.50602409638554,-11280,-98.25783972125436
910,124,ALLBANKS27JUL2346200PE,324377,Tue Jul 04 17:49:41  2023,2283.0,0,0,1968.15,750,2187.25,750,0,33.25,3275,ALLBANKS,2023-07-27,46200,PE,2023-07-27 15:30:00,0.06274744262687089,2249.75,6766.165413533835,-3275,-100.0
911,124,ALLBANKS27JUL2345400PE,324378,Tue Jul 04 17:49:41  2023,1391.6,0,0,1363.1,75,1386.7,100,3000,33.25,4800,ALLBANKS,2023-07-27,45400,PE,2023-07-27 15:30:00,0.06274744262687089,1358.35,4085.2631578947367,-1800,-37.5
912,124,MAINIDX20JUL2317900PE,324379,Tue Jul 04 17:49:41  2023,19.2,0,0,19.6,50,20.6,100,12050,333.5,10200,MAINIDX,2023-07-20,17900,PE,2023-07-20 15:30:00,0.04356936043509006,-314.3,-94.24287856071965,1850,18.137254901960784
913,124,FINANCIALS04JUL2319950PE,324380,Tue Jul 04 17:49:41  2023,488.2,0,0,527.7,400,544.75,1800,0,334.4,13520,FINANCIALS,2023-07-04,19950,PE,2023-07-04 15:30:00,-0.00026625600326610855,153.8,45.992822966507184,-13520,-100.0
914,124,MAINIDX27JUN2416000PE,324381,Tue Jul 04 17:49:41  2023,180.0,0,0,180.0,0,180.0,0,0,33.5,0,MAINIDX,2024-06-27,16000,PE,2024-06-27 15:30:00,0.9832953878323504,146.5,437.31343283582095,0,
915,124,ALLBANKS27JUL2346000CE,324382,Tue Jul 04 17:49:41  2023,58.5,1050,1050,58.5,225,58.8,1275,502975,335.5,19625,ALLBANKS,2023-07-27,46000,CE,2023-07-27 15:30:00,0.06274744262687089,-277.0,-82.56333830104322,483350,2462.9299363057326
916,124,ALLBANKS27JUL2338200PE,324383,Tue Jul 04 17:49:41  2023,8.9,0,0,8.9,0,8.9,0,0,33.75,400,ALLBANKS,2023-07-27,38200,PE,2023-07-27 15:30:00,0.06274744262687089,-24.85,-73.62962962962963,-400,-100.0
917,124,MAINIDX27JUL2319000PE,324384,Tue Jul 04 17:49:41  2023,411.95,350,350,411.05,100,412.0,500,1158900,337.5,33200,MAINIDX,2023-07-27,19000,PE,2023-07-27 15:30:00,0.06274744262687089,74.44999999999999,22.059259259259257,1125700,3390.6626506024095
918,124,MAINIDX06JUL2317950PE,324385,Tue Jul 04 17:49:41  2023,3.45,10950,10950,3.4,33650,3.45,150,785350,3381.0,148700,MAINIDX,2023-07-06,17950,PE,2023-07-06 15:30:00,0.005213196051528412,-3377.55,-99.89795918367348,636650,428.1439139206456
919,124,ALLBANKS06JUL2336500CE,324386,Tue Jul 04 17:49:41  2023,7555.55,0,0,7510.85,250,7610.55,250,0,34.0,3350,ALLBANKS,2023-07-06,36500,CE,2023-07-06 15:30:00,0.005213196051528412,7521.55,22122.20588235294,-3350,-100.0
920,124,MAINIDX27JUL2318800PE,324387,Tue Jul 04 17:49:41  2023,274.7,1000,1000,275.0,50,275.14,400,419900,340.5,40150,MAINIDX,2023-07-27,18800,PE,2023-07-27 15:30:00,0.06274744262687089,-65.80000000000001,-19.32452276064611,379750,945.8281444582815
921,124,FINANCIALS04JUL2318850CE,324388,Tue Jul 04 17:49:41  2023,579.5,0,0,566.75,80,570.2,40,320,341.2,10200,FINANCIALS,2023-07-04,18850,CE,2023-07-04 15:30:00,-0.00026625600326610855,238.3,69.84173505275498,-9880,-96.86274509803921
922,124,MAINIDX28DEC2317000PE,324389,Tue Jul 04 17:49:41  2023,155.6,0,0,155.75,50,156.65,100,1041450,341.5,15500,MAINIDX,2023-12-28,17000,PE,2023-12-28 15:30:00,0.484665250846049,-185.9,-54.43631039531479,1025950,6619.032258064516
923,124,ALLBANKS31AUG2345000PE,324390,Tue Jul 04 17:49:41  2023,1261.0,0,0,1242.5,45,1257.34,15,19230,34.2,3285,ALLBANKS,2023-08-31,45000,PE,2023-08-31 15:30:00,0.158637853585775,1226.8,3587.1345029239765,15945,485.38812785388126
924,124,ALLBANKS27JUL2338500CE,324391,Tue Jul 04 17:49:41  2023,5599.25,0,0,5590.55,75,5680.25,100,2250,34.25,3825,ALLBANKS,2023-07-27,38500,CE,2023-07-27 15:30:00,0.06274744262687089,5565.0,16248.175182481751,-1575,-41.17647058823529
925,124,ALLBANKS27JUL2347000PE,324392,Tue Jul 04 17:49:41  2023,2844.5,0,0,2834.6,25,2858.9,25,23950,34.25,4450,ALLBANKS,2023-07-27,47000,PE,2023-07-27 15:30:00,0.06274744262687089,2810.25,8205.109489051096,19500,438.2022471910112
926,124,FINANCIALS04JUL2319850CE,324393,Tue Jul 04 17:49:41  2023,2.5,11760,11760,2.45,54960,2.5,7000,702560,3425.6,146400,FINANCIALS,2023-07-04,19850,CE,2023-07-04 15:30:00,-0.00026625600326610855,-3423.1,-99.92702008407286,556160,379.8907103825137
927,124,MAINIDX06JUL2317550PE,324394,Tue Jul 04 17:49:41  2023,2.04,1800,1800,2.0,18550,2.04,21600,400650,3427.0,105350,MAINIDX,2023-07-06,17550,PE,2023-07-06 15:30:00,0.005213196051528412,-3424.96,-99.9404727166618,295300,280.3037494067394
928,124,MAINIDX06JUL2318050PE,324395,Tue Jul 04 17:49:41  2023,4.59,31600,31600,4.55,9100,4.59,16250,2026550,3432.5,154800,MAINIDX,2023-07-06,18050,PE,2023-07-06 15:30:00,0.005213196051528412,-3427.91,-99.86627822286962,1871750,1209.140826873385
929,124,FINANCIALS25JUL2318600PE,324396,Tue Jul 04 17:49:41  2023,147.69,0,0,147.69,0,147.69,0,0,34.4,1120,FINANCIALS,2023-07-25,18600,PE,2023-07-25 15:30:00,0.05726799057207636,113.28999999999999,329.3313953488372,-1120,-100.0
930,124,ALLBANKS06JUL2343800PE,324397,Tue Jul 04 17:49:41  2023,167.05,109200,109200,166.6,75,166.95,25,2332450,3446.75,512275,ALLBANKS,2023-07-06,43800,PE,2023-07-06 15:30:00,0.005213196051528412,-3279.7,-95.15340538188147,1820175,355.3120882338588
931,124,ALLBANKS28SEP2340000CE,324398,Tue Jul 04 17:49:41  2023,4800.0,0,0,4800.0,0,4800.0,0,0,3.45,0,ALLBANKS,2023-09-28,40000,CE,2023-09-28 15:30:00,0.23535018235289829,4796.55,139030.4347826087,0,
932,124,MAINIDX31AUG2317750PE,324399,Tue Jul 04 17:49:41  2023,57.9,0,0,53.85,50,57.7,50,13800,34.5,350,MAINIDX,2023-08-31,17750,PE,2023-08-31 15:30:00,0.158637853585775,23.4,67.82608695652173,13450,3842.857142857143
933,124,MAINIDX31AUG2318100CE,324400,Tue Jul 04 17:49:41  2023,714.0,0,0,716.9,50,726.85,50,69500,34.5,5000,MAINIDX,2023-08-31,18100,CE,2023-08-31 15:30:00,0.158637853585775,679.5,1969.5652173913043,64500,1290.0
934,124,ALLBANKS06JUL2341800PE,324401,Tue Jul 04 17:49:41  2023,7.85,2875,2875,7.85,200,7.9,4275,311825,3452.5,40650,ALLBANKS,2023-07-06,41800,PE,2023-07-06 15:30:00,0.005213196051528412,-3444.65,-99.7726285300507,271175,667.0971709717097
935,124,ALLBANKS06JUL2341000PE,324402,Tue Jul 04 17:49:41  2023,5.25,2325,2325,5.2,14050,5.25,3225,1647350,3455.25,129900,ALLBANKS,2023-07-06,41000,PE,2023-07-06 15:30:00,0.005213196051528412,-3450.0,-99.84805730410245,1517450,1168.1678214010776
936,124,ALLBANKS06JUL2343100CE,324403,Tue Jul 04 17:49:41  2023,1012.75,175,175,1012.65,50,1015.85,25,10925,345.75,14225,ALLBANKS,2023-07-06,43100,CE,2023-07-06 15:30:00,0.005213196051528412,667.0,192.91395516992048,-3300,-23.198594024604567
937,124,MAINIDX27JUL2314000PE,324404,Tue Jul 04 17:49:41  2023,2.15,0,0,2.15,0,2.15,0,209125,346.0,14200,MAINIDX,2023-07-27,14000,PE,2023-07-27 15:30:00,0.06274744262687089,-343.85,-99.37861271676302,194925,1372.7112676056338
938,124,MAINIDX20JUL2319800CE,324405,Tue Jul 04 17:49:41  2023,3.2,0,0,3.2,0,3.2,0,5600,346.5,7150,MAINIDX,2023-07-20,19800,CE,2023-07-20 15:30:00,0.04356936043509006,-343.3,-99.07647907647909,-1550,-21.678321678321677
939,124,ALLBANKS20JUL2344600CE,324406,Tue Jul 04 17:49:41  2023,277.55,0,0,285.55,375,290.14,375,800,34.75,1625,ALLBANKS,2023-07-20,44600,CE,2023-07-20 15:30:00,0.04356936043509006,242.8,698.7050359712231,-825,-50.76923076923077
940,124,ALLBANKS27JUL2348500PE,324407,Tue Jul 04 17:49:41  2023,4270.0,0,0,4292.25,300,4364.8,200,0,34.75,1825,ALLBANKS,2023-07-27,48500,PE,2023-07-27 15:30:00,0.06274744262687089,4235.25,12187.769784172662,-1825,-100.0
941,124,FINANCIALS04JUL2319950CE,324408,Tue Jul 04 17:49:41  2023,1.7,800,800,1.65,9120,1.7,13680,488120,3479.2,121120,FINANCIALS,2023-07-04,19950,CE,2023-07-04 15:30:00,-0.00026625600326610855,-3477.5,-99.95113819268798,367000,303.00528401585206
942,124,ALLBANKS06JUL2342700PE,324409,Tue Jul 04 17:49:41  2023,22.05,17275,17275,22.0,1150,22.05,25,403900,3479.5,40800,ALLBANKS,2023-07-06,42700,PE,2023-07-06 15:30:00,0.005213196051528412,-3457.45,-99.36628825980743,363100,889.9509803921569
943,124,MAINIDX27JUL2322000CE,324410,Tue Jul 04 17:49:41  2023,2.1,100,100,2.1,600,2.29,1800,211150,349.5,26300,MAINIDX,2023-07-27,22000,CE,2023-07-27 15:30:00,0.06274744262687089,-347.4,-99.39914163090128,184850,702.8517110266159
944,124,MAINIDX31AUG2319050PE,324411,Tue Jul 04 17:49:41  2023,484.5,0,0,464.8,100,483.75,100,6300,3.5,100,MAINIDX,2023-08-31,19050,PE,2023-08-31 15:30:00,0.158637853585775,481.0,13742.857142857141,6200,6200.0
945,124,MAINIDX28SEP2318600PE,324412,Tue Jul 04 17:49:41  2023,303.0,0,0,295.85,650,300.95,650,19000,35.0,4400,MAINIDX,2023-09-28,18600,PE,2023-09-28 15:30:00,0.23535018235289829,268.0,765.7142857142858,14600,331.8181818181818
946,124,FINANCIALS04JUL2318950CE,324413,Tue Jul 04 17:49:41  2023,424.45,0,0,461.9,3440,472.8,3160,0,350.8,13160,FINANCIALS,2023-07-04,18950,CE,2023-07-04 15:30:00,-0.00026625600326610855,73.64999999999998,20.994868871151645,-13160,-100.0
947,124,ALLBANKS20JUL2345100CE,324414,Tue Jul 04 17:49:41  2023,142.25,0,0,138.4,25,160.15,25,35975,35.25,1400,ALLBANKS,2023-07-20,45100,CE,2023-07-20 15:30:00,0.04356936043509006,107.0,303.54609929078015,34575,2469.6428571428573
948,124,ALLBANKS20JUL2344400CE,324415,Tue Jul 04 17:49:41  2023,372.85,0,0,367.65,375,373.55,375,1925,35.25,1575,ALLBANKS,2023-07-20,44400,CE,2023-07-20 15:30:00,0.04356936043509006,337.6,957.7304964539009,350,22.22222222222222
949,124,ALLBANKS20JUL2343900CE,324416,Tue Jul 04 17:49:41  2023,636.0,75,75,626.54,50,635.85,50,4550,35.25,2025,ALLBANKS,2023-07-20,43900,CE,2023-07-20 15:30:00,0.04356936043509006,600.75,1704.255319148936,2525,124.69135802469135
950,124,ALLBANKS27JUL2338700PE,324417,Tue Jul 04 17:49:41  2023,15.25,0,0,15.25,0,15.25,0,0,35.25,450,ALLBANKS,2023-07-27,38700,PE,2023-07-27 15:30:00,0.06274744262687089,-20.0,-56.73758865248227,-450,-100.0
951,124,ALLBANKS13JUL2348000CE,324418,Tue Jul 04 17:49:41  2023,6.65,125,125,6.65,125,6.75,300,18225,353.0,10300,ALLBANKS,2023-07-13,48000,CE,2023-07-13 15:30:00,0.024391278243309236,-346.35,-98.11614730878188,7925,76.94174757281553
952,124,MAINIDX26DEC2423000CE,324419,Tue Jul 04 17:49:41  2023,400.0,0,0,400.0,0,400.0,0,0,35.5,100,MAINIDX,2024-12-26,23000,CE,2024-12-26 15:30:00,1.4819255248186516,364.5,1026.7605633802816,-100,-100.0
953,124,ALLBANKS20JUL2344100CE,324420,Tue Jul 04 17:49:41  2023,526.79,0,0,509.5,75,523.4,25,3225,35.5,1850,ALLBANKS,2023-07-20,44100,CE,2023-07-20 15:30:00,0.04356936043509006,491.28999999999996,1383.9154929577464,1375,74.32432432432432
954,124,ALLBANKS27JUL2345700PE,324421,Tue Jul 04 17:49:41  2023,1680.05,0,0,1611.3,200,1668.65,125,2175,35.5,4175,ALLBANKS,2023-07-27,45700,PE,2023-07-27 15:30:00,0.06274744262687089,1644.55,4632.5352112676055,-2000,-47.90419161676647
955,124,MAINIDX27JUL2313000CE,324422,Tue Jul 04 17:49:41  2023,5589.55,0,0,5580.7,200,5605.4,50,551900,35.5,4250,MAINIDX,2023-07-27,13000,CE,2023-07-27 15:30:00,0.06274744262687089,5554.05,15645.211267605635,547650,12885.882352941175
956,124,ALLBANKS20JUL2343300PE,324423,Tue Jul 04 17:49:41  2023,216.85,0,0,198.75,100,222.1,100,1250,35.5,825,ALLBANKS,2023-07-20,43300,PE,2023-07-20 15:30:00,0.04356936043509006,181.35,510.84507042253523,425,51.515151515151516
957,124,ALLBANKS20JUL2344400PE,324424,Tue Jul 04 17:49:41  2023,650.04,0,0,615.9,125,644.35,50,625,35.5,950,ALLBANKS,2023-07-20,44400,PE,2023-07-20 15:30:00,0.04356936043509006,614.54,1731.0985915492956,-325,-34.21052631578947
958,124,MAINIDX20JUL2319050CE,324425,Tue Jul 04 17:49:41  2023,24.1,0,0,24.55,100,25.55,100,3650,355.5,7600,MAINIDX,2023-07-20,19050,CE,2023-07-20 15:30:00,0.04356936043509006,-331.4,-93.22081575246132,-3950,-51.973684210526315
959,124,FINANCIALS25JUL2318500PE,324426,Tue Jul 04 17:49:41  2023,69.8,0,0,69.8,0,69.8,0,960,35.6,2120,FINANCIALS,2023-07-25,18500,PE,2023-07-25 15:30:00,0.05726799057207636,34.199999999999996,96.06741573033706,-1160,-54.71698113207547
